Gender,GivenName
female,Элеонора
female,Олимпиада
male,Трофим
female,Дарина
male,Герасим
male,Лукас
female,Александра
male,Алексей
male,Федор
female,Анисья
female,Любовь
female,Фаина
female,Фаина
female,Моника
male,Дорофей
female,Наталья
female,Роксана
female,Мария
male,Захар
male,Закир
male,Емельян
female,Диана
male,Борис
female,Антонина
female,Мирослава
female,Альбина
female,Анисья
female,Надежда
female,Жанна
male,Федот
male,Любомир
female,Ирина
female,Роза
female,Илона
male,Артур
male,Трифон
female,Фатима
male,Рубен
male,Мурат
male,Мефодий
female,Арина
male,Юрий
male,Валентин
female,Нина
female,Лидия
female,Виталия
female,Инесса
female,Земфира
female,Виктория
female,Людмила
female,Жанна
female,Динара
male,Леонид
male,Гавриил
male,Артур
male,Платон
female,Жасмин
female,Оксана
male,Тихон
male,Булат
male,Кузьма
female,Дарина
male,Карл
female,Динара
male,Максим
female,Изольда
male,Фома
female,Евпраксия
male,Митрофан
male,Армен
male,Нестор
female,Мелания
male,Петр
male,Харитон
female,Капитолина
female,Зара
male,Павел
female,Рената
female,Нонна
female,Надежда
female,Глафира
male,Виктор
male,Закир
male,Искандер
male,Борислав
female,Анфиса
male,Кузьма
male,Любомир
female,Изольда
male,Гаврила
male,Герман
female,Симона
male,Пимен
male,Лазарь
female,Ида
male,Сидор
male,Петр
male,Леонид
female,Арина
female,Ирма
male,Степан
male,Прокл
male,Клим
female,Белла
female,Ульяна
male,Аркадий
female,Мирослава
female,Фатима
male,Никон
female,Яна
male,Федот
male,Парамон
female,Лилия
male,Ролан
male,Ярополк
male,Эраст
female,Анжела
male,Олесь
female,Элеонора
female,Екатерина
female,Вероника
male,Тимофей
female,Варвара
male,Ираклий
male,Никодим
female,Виталия
male,Родион
male,Адам
female,Самира
male,Спартак
female,Виктория
female,Капитолина
female,Камилла
male,Егор
male,Зосима
female,Софья
male,Ираклий
male,Кузьма
female,Дарья
male,Дмитрий
male,Дорофей
male,Муслим
male,Даниил
female,Олеся
female,Динара
male,Вячеслав
female,Тамара
male,Корнелий
male,Иосиф
male,Ипполит
male,Кондрат
female,Эрика
male,Ахмет
female,Ника
female,Мелания
male,Ян
male,Руслан
female,Ирина
male,Самуил
male,Егор
female,Алина
male,Ринат
male,Даниил
male,Доминик
female,Клавдия
female,Регина
female,Эльвира
male,Адам
male,Никодим
male,Дмитрий
female,Ефимия
male,Никита
female,Лаура
male,Савва
female,Руслана
female,Патриция
male,Дорофей
male,Поликарп
female,Лина
male,Тимофей
female,Лидия
female,Наина
male,Иннокентий
male,Савва
male,Матвей
female,Зара
male,Виталий
male,Наил
male,Тимур
female,Сара
female,Яна
female,Вероника
female,Иоланта
female,Марина
female,Патриция
male,Роберт
female,Роксана
male,Святослав
female,Варвара
female,Эстер
female,Матильда
male,Олесь
female,Эдита
male,Карл
female,Наталья
female,Анисья
male,Петр
male,Родион
male,Искандер
male,Искандер
female,Гликерия
female,Майя
male,Ян
female,Елена
female,Лилит
male,Мефодий
female,Эвелина
male,Оливер
female,Марфа
male,Владислав
male,Марат
female,Мстислава
male,Порфирий
male,Виталий
male,Эмиль
female,Арина
male,Лукас
male,Богдан
male,Илларион
male,Святослав
male,Эммануил
male,Тигран
female,Арина
male,Ярополк
female,Муза
male,Марк
male,Искандер
female,Марта
female,Флора
female,Земфира
male,Рафик
male,Илларион
male,Филипп
male,Спиридон
male,Леопольд
male,Алексей
male,Зосима
female,Вероника
female,Карина
female,Таисия
male,Мефодий
male,Дементий
male,Севастьян
female,Роза
male,Константин
female,Зара
female,Устиния
male,Кузьма
male,Спиридон
female,Евфросинья
male,Леон
male,Илья
male,Юлий
female,Раиса
female,Клара
female,Ника
male,Егор
male,Рамир
female,Дана
male,Юлиан
male,Петр
female,Елена
female,Руслана
male,Владислав
female,Светлана
male,Филипп
female,Степанида
male,Павел
female,Милена
female,Симона
female,Ирма
female,Ефимия
male,Лаврентий
female,Камилла
female,Лика
female,Фекла
female,Эдита
female,Самира
female,Валентина
male,Никодим
male,Спартак
female,Эмма
male,Эдуард
male,Исаия
female,Сабина
female,Олеся
male,Карп
male,Гордей
female,Анастасия
male,Феликс
female,Матильда
male,Леон
male,Тихон
female,Самира
female,Олимпиада
male,Эрнест
female,Оксана
male,Вячеслав
female,Жанна
female,Анисья
female,Гелла
male,Оскар
male,Эдуард
male,Дорофей
male,Чингиз
female,Руфь
female,Галина
male,Артем
male,Муслим
female,Рената
male,Филипп
female,Божена
male,Николай
male,Кузьма
female,Дана
male,Давид
male,Корнелий
female,Юна
male,Порфирий
male,Ростислав
male,Лука
